index,mid,label_en,label_zh,zh_note,api_field,db_segment_column,db_event_type,db_event_code,db_event_name,db_event_name_en,db_native_label
207,/m/0150b9,Change ringing (campanology),钟乐演奏声,AudioSet 原始声音标签：Change ringing (campanology)。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0150b9,钟乐演奏声,Change ringing (campanology),audioset_index_207
208,/m/03qjg,Harmonica,口琴声,AudioSet 原始声音标签：Harmonica。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/03qjg,口琴声,Harmonica,audioset_index_208
209,/m/0mkg,Accordion,手风琴声,AudioSet 原始声音标签：Accordion。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0mkg,手风琴声,Accordion,audioset_index_209
210,/m/0192l,Bagpipes,风笛声,AudioSet 原始声音标签：Bagpipes。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0192l,风笛声,Bagpipes,audioset_index_210
211,/m/02bxd,Didgeridoo,迪吉里杜管声,AudioSet 原始声音标签：Didgeridoo。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/02bxd,迪吉里杜管声,Didgeridoo,audioset_index_211
212,/m/0l14l2,Shofar,号角声,AudioSet 原始声音标签：Shofar。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0l14l2,号角声,Shofar,audioset_index_212
213,/m/07kc_,Theremin,特雷门琴声,AudioSet 原始声音标签：Theremin。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07kc_,特雷门琴声,Theremin,audioset_index_213
214,/m/0l14t7,Singing bowl,颂钵声,AudioSet 原始声音标签：Singing bowl。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0l14t7,颂钵声,Singing bowl,audioset_index_214
215,/m/01hgjl,Scratching (performance technique),刮碟声,AudioSet 原始声音标签：Scratching (performance technique)。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/01hgjl,刮碟声,Scratching (performance technique),audioset_index_215
216,/m/064t9,Pop music,流行音乐,AudioSet 原始声音标签：Pop music。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/064t9,流行音乐,Pop music,audioset_index_216
217,/m/0glt670,Hip hop music,嘻哈音乐,AudioSet 原始声音标签：Hip hop music。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0glt670,嘻哈音乐,Hip hop music,audioset_index_217
218,/m/02cz_7,Beatboxing,口技节拍声,AudioSet 原始声音标签：Beatboxing。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/02cz_7,口技节拍声,Beatboxing,audioset_index_218
219,/m/06by7,Rock music,摇滚乐,AudioSet 原始声音标签：Rock music。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/06by7,摇滚乐,Rock music,audioset_index_219
220,/m/03lty,Heavy metal,重金属音乐,AudioSet 原始声音标签：Heavy metal。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/03lty,重金属音乐,Heavy metal,audioset_index_220
221,/m/05r6t,Punk rock,朋克摇滚,AudioSet 原始声音标签：Punk rock。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/05r6t,朋克摇滚,Punk rock,audioset_index_221
222,/m/0dls3,Grunge,垃圾摇滚,AudioSet 原始声音标签：Grunge。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0dls3,垃圾摇滚,Grunge,audioset_index_222
223,/m/0dl5d,Progressive rock,前卫摇滚,AudioSet 原始声音标签：Progressive rock。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0dl5d,前卫摇滚,Progressive rock,audioset_index_223
224,/m/07sbbz2,Rock and roll,摇滚乐,AudioSet 原始声音标签：Rock and roll。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07sbbz2,摇滚乐,Rock and roll,audioset_index_224
225,/m/05w3f,Psychedelic rock,迷幻摇滚,AudioSet 原始声音标签：Psychedelic rock。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/05w3f,迷幻摇滚,Psychedelic rock,audioset_index_225
226,/m/06j6l,Rhythm and blues,节奏布鲁斯,AudioSet 原始声音标签：Rhythm and blues。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/06j6l,节奏布鲁斯,Rhythm and blues,audioset_index_226
227,/m/0gywn,Soul music,灵魂乐,AudioSet 原始声音标签：Soul music。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0gywn,灵魂乐,Soul music,audioset_index_227
228,/m/06cqb,Reggae,雷鬼乐,AudioSet 原始声音标签：Reggae。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/06cqb,雷鬼乐,Reggae,audioset_index_228
229,/m/01lyv,Country,乡村音乐,AudioSet 原始声音标签：Country。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/01lyv,乡村音乐,Country,audioset_index_229
230,/m/015y_n,Swing music,摇摆乐,AudioSet 原始声音标签：Swing music。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/015y_n,摇摆乐,Swing music,audioset_index_230
231,/m/0gg8l,Bluegrass,蓝草音乐,AudioSet 原始声音标签：Bluegrass。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0gg8l,蓝草音乐,Bluegrass,audioset_index_231
232,/m/02x8m,Funk,放克音乐,AudioSet 原始声音标签：Funk。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/02x8m,放克音乐,Funk,audioset_index_232
233,/m/02w4v,Folk music,民间音乐,AudioSet 原始声音标签：Folk music。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/02w4v,民间音乐,Folk music,audioset_index_233
234,/m/06j64v,Middle Eastern music,中东音乐,AudioSet 原始声音标签：Middle Eastern music。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/06j64v,中东音乐,Middle Eastern music,audioset_index_234
235,/m/03_d0,Jazz,爵士乐,AudioSet 原始声音标签：Jazz。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/03_d0,爵士乐,Jazz,audioset_index_235
236,/m/026z9,Disco,迪斯科音乐,AudioSet 原始声音标签：Disco。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/026z9,迪斯科音乐,Disco,audioset_index_236
237,/m/0ggq0m,Classical music,古典音乐,AudioSet 原始声音标签：Classical music。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0ggq0m,古典音乐,Classical music,audioset_index_237
238,/m/05lls,Opera,歌剧,AudioSet 原始声音标签：Opera。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/05lls,歌剧,Opera,audioset_index_238
239,/m/02lkt,Electronic music,电子音乐,AudioSet 原始声音标签：Electronic music。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/02lkt,电子音乐,Electronic music,audioset_index_239
240,/m/03mb9,House music,浩室音乐,AudioSet 原始声音标签：House music。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/03mb9,浩室音乐,House music,audioset_index_240
241,/m/07gxw,Techno,科技舞曲,AudioSet 原始声音标签：Techno。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07gxw,科技舞曲,Techno,audioset_index_241
242,/m/07s72n,Dubstep,回响贝斯音乐,AudioSet 原始声音标签：Dubstep。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07s72n,回响贝斯音乐,Dubstep,audioset_index_242
243,/m/0283d,Drum and bass,鼓打贝斯音乐,AudioSet 原始声音标签：Drum and bass。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0283d,鼓打贝斯音乐,Drum and bass,audioset_index_243
244,/m/0m0jc,Electronica,电子乐,AudioSet 原始声音标签：Electronica。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0m0jc,电子乐,Electronica,audioset_index_244
245,/m/08cyft,Electronic dance music,电子舞曲,AudioSet 原始声音标签：Electronic dance music。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/08cyft,电子舞曲,Electronic dance music,audioset_index_245
246,/m/0fd3y,Ambient music,氛围音乐,AudioSet 原始声音标签：Ambient music。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0fd3y,氛围音乐,Ambient music,audioset_index_246
247,/m/07lnk,Trance music,迷幻舞曲,AudioSet 原始声音标签：Trance music。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07lnk,迷幻舞曲,Trance music,audioset_index_247
248,/m/0g293,Music of Latin America,拉丁美洲音乐,AudioSet 原始声音标签：Music of Latin America。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0g293,拉丁美洲音乐,Music of Latin America,audioset_index_248
249,/m/0ln16,Salsa music,萨尔萨音乐,AudioSet 原始声音标签：Salsa music。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0ln16,萨尔萨音乐,Salsa music,audioset_index_249
250,/m/0326g,Flamenco,弗拉门戈音乐,AudioSet 原始声音标签：Flamenco。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0326g,弗拉门戈音乐,Flamenco,audioset_index_250
251,/m/0155w,Blues,布鲁斯音乐,AudioSet 原始声音标签：Blues。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0155w,布鲁斯音乐,Blues,audioset_index_251
252,/m/05fw6t,Music for children,儿童音乐,AudioSet 原始声音标签：Music for children。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/05fw6t,儿童音乐,Music for children,audioset_index_252
253,/m/02v2lh,New-age music,新世纪音乐,AudioSet 原始声音标签：New-age music。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/02v2lh,新世纪音乐,New-age music,audioset_index_253
254,/m/0y4f8,Vocal music,声乐,AudioSet 原始声音标签：Vocal music。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0y4f8,声乐,Vocal music,audioset_index_254
255,/m/0z9c,A capella,无伴奏合唱,AudioSet 原始声音标签：A capella。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0z9c,无伴奏合唱,A capella,audioset_index_255
256,/m/0164x2,Music of Africa,非洲音乐,AudioSet 原始声音标签：Music of Africa。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0164x2,非洲音乐,Music of Africa,audioset_index_256
257,/m/0145m,Afrobeat,非洲节拍音乐,AudioSet 原始声音标签：Afrobeat。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0145m,非洲节拍音乐,Afrobeat,audioset_index_257
258,/m/02mscn,Christian music,基督教音乐,AudioSet 原始声音标签：Christian music。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/02mscn,基督教音乐,Christian music,audioset_index_258
259,/m/016cjb,Gospel music,福音音乐,AudioSet 原始声音标签：Gospel music。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/016cjb,福音音乐,Gospel music,audioset_index_259
260,/m/028sqc,Music of Asia,亚洲音乐,AudioSet 原始声音标签：Music of Asia。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/028sqc,亚洲音乐,Music of Asia,audioset_index_260
261,/m/015vgc,Carnatic music,卡纳提克音乐,AudioSet 原始声音标签：Carnatic music。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/015vgc,卡纳提克音乐,Carnatic music,audioset_index_261
262,/m/0dq0md,Music of Bollywood,宝莱坞音乐,AudioSet 原始声音标签：Music of Bollywood。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0dq0md,宝莱坞音乐,Music of Bollywood,audioset_index_262
263,/m/06rqw,Ska,斯卡音乐,AudioSet 原始声音标签：Ska。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/06rqw,斯卡音乐,Ska,audioset_index_263
264,/m/02p0sh1,Traditional music,传统音乐,AudioSet 原始声音标签：Traditional music。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/02p0sh1,传统音乐,Traditional music,audioset_index_264
265,/m/05rwpb,Independent music,独立音乐,AudioSet 原始声音标签：Independent music。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/05rwpb,独立音乐,Independent music,audioset_index_265
266,/m/074ft,Song,歌曲,AudioSet 原始声音标签：Song。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/074ft,歌曲,Song,audioset_index_266
267,/m/025td0t,Background music,背景音乐,AudioSet 原始声音标签：Background music。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/025td0t,背景音乐,Background music,audioset_index_267
268,/m/02cjck,Theme music,主题音乐,AudioSet 原始声音标签：Theme music。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/02cjck,主题音乐,Theme music,audioset_index_268
269,/m/03r5q_,Jingle (music),广告短曲,AudioSet 原始声音标签：Jingle (music)。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/03r5q_,广告短曲,Jingle (music),audioset_index_269
270,/m/0l14gg,Soundtrack music,配乐/原声音乐,AudioSet 原始声音标签：Soundtrack music。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0l14gg,配乐/原声音乐,Soundtrack music,audioset_index_270
271,/m/07pkxdp,Lullaby,摇篮曲,AudioSet 原始声音标签：Lullaby。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07pkxdp,摇篮曲,Lullaby,audioset_index_271
272,/m/01z7dr,Video game music,电子游戏音乐,AudioSet 原始声音标签：Video game music。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/01z7dr,电子游戏音乐,Video game music,audioset_index_272
273,/m/0140xf,Christmas music,圣诞音乐,AudioSet 原始声音标签：Christmas music。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0140xf,圣诞音乐,Christmas music,audioset_index_273
274,/m/0ggx5q,Dance music,舞曲,AudioSet 原始声音标签：Dance music。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0ggx5q,舞曲,Dance music,audioset_index_274
275,/m/04wptg,Wedding music,婚礼音乐,AudioSet 原始声音标签：Wedding music。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/04wptg,婚礼音乐,Wedding music,audioset_index_275
276,/t/dd00031,Happy music,快乐音乐,AudioSet 原始声音标签：Happy music。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/t/dd00031,快乐音乐,Happy music,audioset_index_276
277,/t/dd00032,Funny music,滑稽音乐,AudioSet 原始声音标签：Funny music。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/t/dd00032,滑稽音乐,Funny music,audioset_index_277
278,/t/dd00033,Sad music,悲伤音乐,AudioSet 原始声音标签：Sad music。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/t/dd00033,悲伤音乐,Sad music,audioset_index_278
279,/t/dd00034,Tender music,温柔音乐,AudioSet 原始声音标签：Tender music。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/t/dd00034,温柔音乐,Tender music,audioset_index_279
280,/t/dd00035,Exciting music,兴奋音乐,AudioSet 原始声音标签：Exciting music。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/t/dd00035,兴奋音乐,Exciting music,audioset_index_280
281,/t/dd00036,Angry music,愤怒音乐,AudioSet 原始声音标签：Angry music。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/t/dd00036,愤怒音乐,Angry music,audioset_index_281
282,/t/dd00037,Scary music,恐怖音乐,AudioSet 原始声音标签：Scary music。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/t/dd00037,恐怖音乐,Scary music,audioset_index_282
283,/m/03m9d0z,Wind,风声,AudioSet 原始声音标签：Wind。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/03m9d0z,风声,Wind,audioset_index_283
284,/m/09t49,Rustling leaves,树叶沙沙声,AudioSet 原始声音标签：Rustling leaves。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/09t49,树叶沙沙声,Rustling leaves,audioset_index_284
285,/t/dd00092,Wind noise (microphone),麦克风风噪,AudioSet 原始声音标签：Wind noise (microphone)。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/t/dd00092,麦克风风噪,Wind noise (microphone),audioset_index_285
286,/m/0jb2l,Thunderstorm,雷暴声,AudioSet 原始声音标签：Thunderstorm。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0jb2l,雷暴声,Thunderstorm,audioset_index_286
287,/m/0ngt1,Thunder,雷声,AudioSet 原始声音标签：Thunder。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0ngt1,雷声,Thunder,audioset_index_287
288,/m/0838f,Water,水声,AudioSet 原始声音标签：Water。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0838f,水声,Water,audioset_index_288
289,/m/06mb1,Rain,雨声,AudioSet 原始声音标签：Rain。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/06mb1,雨声,Rain,audioset_index_289
290,/m/07r10fb,Raindrop,雨滴声,AudioSet 原始声音标签：Raindrop。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07r10fb,雨滴声,Raindrop,audioset_index_290
291,/t/dd00038,Rain on surface,雨打表面声,AudioSet 原始声音标签：Rain on surface。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/t/dd00038,雨打表面声,Rain on surface,audioset_index_291
292,/m/0j6m2,Stream,溪流声,AudioSet 原始声音标签：Stream。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0j6m2,溪流声,Stream,audioset_index_292
293,/m/0j2kx,Waterfall,瀑布声,AudioSet 原始声音标签：Waterfall。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0j2kx,瀑布声,Waterfall,audioset_index_293
294,/m/05kq4,Ocean,海洋声,AudioSet 原始声音标签：Ocean。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/05kq4,海洋声,Ocean,audioset_index_294
295,/m/034srq,"Waves, surf",海浪/拍岸声,"AudioSet 原始声音标签：Waves, surf。第一版只保存该标签概率，不直接转换为报警业务结论。",timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/034srq,海浪/拍岸声,"Waves, surf",audioset_index_295
296,/m/06wzb,Steam,蒸汽声,AudioSet 原始声音标签：Steam。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/06wzb,蒸汽声,Steam,audioset_index_296
297,/m/07swgks,Gurgling,汩汩声,AudioSet 原始声音标签：Gurgling。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07swgks,汩汩声,Gurgling,audioset_index_297
298,/m/02_41,Fire,火声,AudioSet 原始声音标签：Fire。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/02_41,火声,Fire,audioset_index_298
299,/m/07pzfmf,Crackle,爆裂噼啪声,AudioSet 原始声音标签：Crackle。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07pzfmf,爆裂噼啪声,Crackle,audioset_index_299
300,/m/07yv9,Vehicle,车辆声,AudioSet 原始声音标签：Vehicle。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07yv9,车辆声,Vehicle,audioset_index_300
301,/m/019jd,"Boat, Water vehicle",船/水上交通工具声,"AudioSet 原始声音标签：Boat, Water vehicle。第一版只保存该标签概率，不直接转换为报警业务结论。",timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/019jd,船/水上交通工具声,"Boat, Water vehicle",audioset_index_301
302,/m/0hsrw,"Sailboat, sailing ship",帆船声,"AudioSet 原始声音标签：Sailboat, sailing ship。第一版只保存该标签概率，不直接转换为报警业务结论。",timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0hsrw,帆船声,"Sailboat, sailing ship",audioset_index_302
303,/m/056ks2,"Rowboat, canoe, kayak",划艇/独木舟/皮划艇声,"AudioSet 原始声音标签：Rowboat, canoe, kayak。第一版只保存该标签概率，不直接转换为报警业务结论。",timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/056ks2,划艇/独木舟/皮划艇声,"Rowboat, canoe, kayak",audioset_index_303
304,/m/02rlv9,"Motorboat, speedboat",摩托艇/快艇声,"AudioSet 原始声音标签：Motorboat, speedboat。第一版只保存该标签概率，不直接转换为报警业务结论。",timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/02rlv9,摩托艇/快艇声,"Motorboat, speedboat",audioset_index_304
305,/m/06q74,Ship,轮船声,AudioSet 原始声音标签：Ship。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/06q74,轮船声,Ship,audioset_index_305
306,/m/012f08,Motor vehicle (road),机动车声,AudioSet 原始声音标签：Motor vehicle (road)。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/012f08,机动车声,Motor vehicle (road),audioset_index_306
307,/m/0k4j,Car,汽车声,AudioSet 原始声音标签：Car。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0k4j,汽车声,Car,audioset_index_307
